name,fonction_1,fonction_2,fonction_3,fonction_4,fonction_5,fonction_6,fonction_7,fonction_8,fonction_9,fonction_10,fonction_11,nom_simplifie
BAMBUSA ARUNDINACEA SAP EXTRACT,Emollient,,,,,,,,,,,extrait végétal
BAMBUSA ARUNDINACEA STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BAMBUSA ARUNDINACEA STEM POWDER,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
BAMBUSA TEXTILIS STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BAMBUSA TULDOIDES LEAF EXTRACT,Conditionneur capillaire,Agent d'entretien des ongles,Agent d'entretien de la peau,,,,,,,,,extrait végétal
BAMBUSA VULGARIS CALLUS CULTURE EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BAMBUSA VULGARIS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BAMBUSA VULGARIS LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BAMBUSA VULGARIS LEAF/STEM EXTRACT,Humectant,Agent d'hygiène buccale,,,,,,,,,,extrait végétal
BAMBUSA VULGARIS SAP EXTRACT,Emollient,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BAMBUSA VULGARIS SHOOT EXTRACT,Antioxydant,Astringent,Emollient,Humectant,Agent d'entretien de la peau,,,,,,,extrait végétal
BAMBUSA VULGARIS STEM EXTRACT,Agent d'hygiène buccale,,,,,,,,,,,extrait végétal
BAMBUSA VULGARIS STEM POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BAMBUSA VULGARIS WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
BANKSIA SERRATA FLOWER EXTRACT,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BANKSIA SERRATA SEED OIL,Antioxydant,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,huile végétale
BANKSIA SPINULOSA FLOWER EXTRACT,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,,,,,,,,,extrait végétal
BAPTISIA TINCTORIA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BARIUM SULFATE,Colorant cosmétique,Opacifiant,,,,,,,,,,ingrédient cosmétique
BARIUM SULFIDE,Dépilatoire,,,,,,,,,,,ingrédient cosmétique
BARIUM/CALCIUM/SILICON/TITANIUM OXIDE,Tensioactif,,,,,,,,,,,ingrédient cosmétique
BARKLYA SYRINGIFOLIA FLOWER/LEAF EXTRACT,Antioxydant,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,extrait végétal
BARKLYA SYRINGIFOLIA SEED OIL,Antioxydant,Humectant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,huile végétale
BARLERIA PRIONITIS BARK EXTRACT,Agent d'hygiène buccale,,,,,,,,,,,extrait végétal
BARLERIA PRIONITIS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BARLERIA PRIONITIS POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BARLERIA PRIONITIS STEM EXTRACT,Agent masquant,,,,,,,,,,,extrait végétal
BARLEY SH-OLIGOPEPTIDE-1,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BARLEY SH-POLYPEPTIDE-1,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BARLEY SH-POLYPEPTIDE-3,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BARLEY SH-POLYPEPTIDE-9,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BARM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BAROSMA BETULINA LEAF EXTRACT,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,,extrait végétal
BAROSMA BETULINA LEAF OIL,Agent parfumant,,,,,,,,,,,huile végétale
BASELLA ALBA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BASIC BLUE 124,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 26,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 3,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 41,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 7,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 75,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 9,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BLUE 99,Conditionneur capillaire,Agent colorant pour cheveux,,,,,,,,,,ingrédient cosmétique
BASIC BROWN 16,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC BROWN 17,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC GREEN 1,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC GREEN 4,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC ORANGE 1,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC ORANGE 2,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC ORANGE 31,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC ORANGE 69,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 1,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 1:1,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 14,,,,,,,,,,,,ingrédient cosmétique
BASIC RED 2,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 22,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 46,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 51,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC RED 76,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 1,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 10,Colorant cosmétique,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 11,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 14,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 16,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 2,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 3,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC VIOLET 4,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC YELLOW 13,,,,,,,,,,,,ingrédient cosmétique
BASIC YELLOW 28,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC YELLOW 40,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC YELLOW 57,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASIC YELLOW 87,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
BASSIA BUTYRACEA SEED BUTTER,Agent d'entretien de la peau,,,,,,,,,,,beurre végétal
BASSIA LATIFOLIA SEED BUTTER,Agent d'entretien de la peau,,,,,,,,,,,beurre végétal
BATYL ALCOHOL,Emollient,Stabilisateur d'émulsion,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
BEAN PALMITATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BEE POLLEN EXTRACT,Agent d'entretien de la peau - Divers,,,,,,,,,,,extrait végétal
BEE VENOM,Astringent,Agent de protection de la peau,,,,,,,,,,ingrédient cosmétique
BEE VENOM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BEER,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BEER EXTRACT,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BEESWAX ACID,Agent nettoyant,Agent émulsifiant,Agent stabilisant,Tensioactif,,,,,,,,ingrédient cosmétique
BEHENALKONIUM CHLORIDE,Antistatique,Conditionneur capillaire,Tensioactif,,,,,,,,,ingrédient cosmétique
BEHENAMIDOETHYL DIETHYLAMINE,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
BEHENAMIDOPROPYL DIMETHYLAMINE,Antistatique,Agent émulsifiant,,,,,,,,,,ingrédient cosmétique
BEHENAMIDOPROPYL DIMETHYLAMINE BEHENATE,Antistatique,Conditionneur capillaire,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
BEHENAMIDOPROPYL DIMETHYLAMINE LACTATE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
BEHENAMIDOPROPYL ETHYLDIMONIUM ETHOSULFATE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
BEHENAMIDOPROPYL PG-DIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
BEHENAMIDOPROPYLTRIMONIUM METHOSULFATE,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
BEHENDIMONIUM ETHYL STEARYL PHOSPHATE,Emollient,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
BEHENETH-10,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
BEHENETH-2,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
BEHENETH-20,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
BEHENETH-25,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
BEHENETH-30,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
BEHENETH-30 PHOSPHATE,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
BEHENETH-5,Agent émulsifiant,,,,,,,,,,,ingrédient cosmétique
BEHENIC ACID,Agent nettoyant,Agent émulsifiant,Opacifiant,Tensioactif,,,,,,,,ingrédient cosmétique
BEHENOXY DIMETHICONE,Emollient,Agent d'entretien de la peau,,,,,,,,,,silicone
BEHENOXY PEG-10 DIMETHICONE,Humectant,Agent de contrôle de la viscosité,,,,,,,,,,silicone
BEHENOYL PG-TRIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
BEHENOYL STEARIC ACID,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
BEHENTRIMONIUM CHLORIDE,Antistatique,Conditionneur capillaire,Conservateur,,,,,,,,,ingrédient cosmétique
BEHENTRIMONIUM METHOSULFATE,Antistatique,Conditionneur capillaire,Tensioactif,,,,,,,,,ingrédient cosmétique
BEHENYL ALCOHOL,Agent fixant,Emollient,Stabilisateur d'émulsion,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
BEHENYL BEESWAX,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
BEHENYL BEHENATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BEHENYL BENZOATE,Antimicrobien,Emollient,Agent d'entretien de la peau,,,,,,,,,conservateur (benzoate)
BEHENYL BETAINE,Antistatique,Agent nettoyant,Sinergiste de mousse,Conditionneur capillaire,Agent d'entretien de la peau,Tensioactif,Agent de contrôle de la viscosité,,,,,ingrédient cosmétique
BEHENYL DIMETHICONE,Agent d'entretien de la peau,,,,,,,,,,,silicone
BEHENYL DIMETHICONE/BIS-VINYLDIMETHICONE CROSSPOLYMER,Emollient,,,,,,,,,,,silicone
BEHENYL ERUCATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BEHENYL METHACRYLATE/T-BUTYL METHACRYLATE COPOLYMER,Agent filmogène,,,,,,,,,,,ingrédient cosmétique
BEHENYL OLIVATE,Stabilisateur d'émulsion,Agent filmogène,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
BEHENYL PCA,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BEHENYL PG-TRIMONIUM CHLORIDE,Antistatique,Agent émulsifiant,Conditionneur capillaire,Tensioactif,,,,,,,,ingrédient cosmétique
BEHENYL/OCTYLDODECYL PROPANEDIOL CITRATE CROSSPOLYMER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BEHENYL/STEARYL AMINOPROPANEDIOL ESTERS,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
BEHENYLCARBAMOYLPROPYL POLYSILSESQUIOXANE,Agent de foisonnement,,,,,,,,,,,ingrédient cosmétique
BELAMCANDA CHINENSIS ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BELLIS PERENNIS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BELLIS PERENNIS FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BELLIS PERENNIS FLOWER/HELICHRYSUM ITALICUM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BENINCASA CERIFERA FRUIT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BENINCASA CERIFERA SEED EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BENTONITE,Agent Absorbant,Agent de foisonnement,Stabilisateur d'émulsion,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
BENZALDEHYDE,Dénaturant,Agent masquant,Agent parfumant,Agent arômatisant,,,,,,,,ingrédient cosmétique
BENZALKONIUM BROMIDE,Antimicrobien,Antistatique,Déodorant,Conservateur,Tensioactif,,,,,,,ingrédient cosmétique
BENZALKONIUM CHLORIDE,Antimicrobien,Antistatique,Déodorant,Conservateur,Dispersion des agents de surface,,,,,,,ingrédient cosmétique
BENZALKONIUM MONTMORILLONITE,Agent émulsifiant,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
BENZALKONIUM SACCHARINATE,Antimicrobien,Antistatique,Déodorant,Conservateur,Dispersion des agents de surface,,,,,,,ingrédient cosmétique
BENZALKONIUM SEPIOLITE,Stabilisateur d'émulsion,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
"BENZENE, MONO-C10-13-ALKYL DERIVS., DISTN. RESIDUES",,,,,,,,,,,,ingrédient cosmétique
"BENZENESULFONIC ACID, 4-C10-13-SEC-ALKYL DERIVS.",,,,,,,,,,,,ingrédient cosmétique
"BENZENESULFONIC ACID,4-[[4-(DIMETHYLAMINO)PHENYL] AZO]-,SODIUM SALT",,,,,,,,,,,,ingrédient cosmétique
BENZETHONIUM CHLORIDE,Antimicrobien,Déodorant,Conservateur,Dispersion des agents de surface,,,,,,,,ingrédient cosmétique
BENZILIC ACID,Régulateur de pH,,,,,,,,,,,ingrédient cosmétique
BENZIMIDAZOLE,Non classé,,,,,,,,,,,ingrédient cosmétique
BENZIMIDAZOLE DIAMOND AMIDOETHYL UREA CARBAMOYL PROPYL POLYMETHYLSILSESQUIOXANE,Colorant cosmétique,Opacifiant,,,,,,,,,,ingrédient cosmétique
BENZISOTHIAZOLINONE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
BENZOGUANAMINE,Antioxydant,Agent masquant,,,,,,,,,,ingrédient cosmétique
BENZOGUANAMINE/FORMALDEHYDE/MELAMINE CROSSPOLYMER,Agent filmogène,,,,,,,,,,,ingrédient cosmétique
BENZOIC ACID,Agent masquant,Conservateur,Ajusteurs de pH,,,,,,,,,ingrédient cosmétique
BENZOIN,,,,,,,,,,,,ingrédient cosmétique
BENZOPHENONE,Agent masquant,Agent stabilisant,,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-1,Agent stabilisant,Absorbant UV,,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-12,Absorbant UV,,,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-2,Agent masquant,Agent stabilisant,Absorbant UV,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-3,Agent stabilisant,Absorbant UV,Filtre UV,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-4,Agent stabilisant,Absorbant UV,Filtre UV,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-5,Agent stabilisant,Absorbant UV,Filtre UV,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-6,Agent masquant,Absorbant UV,,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-8,Absorbant UV,,,,,,,,,,,ingrédient cosmétique
BENZOPHENONE-9,Absorbant UV,,,,,,,,,,,ingrédient cosmétique
BENZOTHIAZOLE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BENZOTRIAZOLE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
BENZOTRIAZOLYL DODECYL P-CRESOL,Absorbant UV,,,,,,,,,,,ingrédient cosmétique
BENZOYL ISOPROPANOL,Agent filmogène,,,,,,,,,,,ingrédient cosmétique
BENZOYL PEROXIDE,Agent Oxydant,,,,,,,,,,,ingrédient cosmétique
BENZYL ACETATE,Agent masquant,Agent parfumant,,,,,,,,,,ingrédient cosmétique
BENZYL ALCOHOL,Conservateur,Solvant,Agent de contrôle de la viscosité,Agent parfumant,,,,,,,,ingrédient cosmétique
BENZYL BENZOATE,Antimicrobien,Solvant,Agent parfumant,,,,,,,,,conservateur (benzoate)
BENZYL BENZOYLOXYBENZOATE,Agent masquant,,,,,,,,,,,conservateur (benzoate)
BENZYL CINNAMATE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BENZYL GLYCOL,Solvant,,,,,,,,,,,ingrédient cosmétique
BENZYL HYALURONATE,Humectant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BENZYL LAURATE,Emollient,Agent masquant,Agent d'entretien de la peau,Solvant,,,,,,,,ingrédient cosmétique
BENZYL NICOTINATE,Antistatique,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BENZYL PCA,Humectant,,,,,,,,,,,ingrédient cosmétique
BENZYL PROPIONATE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BENZYL SALICYLATE,Absorbant UV,Agent parfumant,,,,,,,,,,ingrédient cosmétique
BENZYLADENINE,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
BENZYLHEMIFORMAL,Conservateur,,,,,,,,,,,ingrédient cosmétique
BENZYLIDENE CAMPHOR SULFONIC ACID,Agent stabilisant,Absorbant UV,Filtre UV,,,,,,,,,ingrédient cosmétique
BENZYLIDENE DIMETHOXYDIMETHYLINDANONE,Agent de protection de la peau,,,,,,,,,,,ingrédient cosmétique
BENZYLPARABEN,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
BENZYLSULFONYLSERYLGLYCINE AMIDINOBENZAMIDE ACETATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BERBERIS AQUIFOLIUM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERBERIS ARISTATA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERBERIS ARISTATA ROOT POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BERBERIS VULGARIS BARK EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERBERIS VULGARIS EXTRACT,,,,,,,,,,,,extrait végétal
BERBERIS VULGARIS FRUIT EXTRACT,Emollient,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BERBERIS VULGARIS ROOT EXTRACT,Antimicrobien,,,,,,,,,,,extrait végétal
BERBERIS VULGARIS STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERGAMOT/GRAPEFRUIT/ORANGE/TANGERINE FRUIT FERMENT EXTRACT,Antioxydant,,,,,,,,,,,extrait végétal
BERGENIA CILIATA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERGENIA CRASSIFOLIA LEAF EXTRACT,Humectant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BERGENIA CRASSIFOLIA ROOT EXTRACT,Humectant,,,,,,,,,,,extrait végétal
BERGENIA LIGULATA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERTHOLLETIA EXCELSA FLOWER EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERTHOLLETIA EXCELSA PERICARP EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERTHOLLETIA EXCELSA SEED EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BERTHOLLETIA EXCELSA SEED OIL,Emollient,Agent d'entretien de la peau,,,,,,,,,,huile végétale
BERTHOLLETIA EXCELSA SEED OIL POLYGLYCERYL-6 ESTERS,Emollient,Agent émulsifiant,,,,,,,,,,huile végétale
BERTHOLLETIA EXCELSA SEED POWDER,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
BETA VULGARIS,,,,,,,,,,,,ingrédient cosmétique
BETA VULGARIS (BEET) SPROUT EXTRACT,,,,,,,,,,,,extrait végétal
BETA VULGARIS EXTRACT,Conditionneur capillaire,Agent de protection de la peau,,,,,,,,,,extrait végétal
BETA VULGARIS LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BETA VULGARIS LEAF POWDER,Agent fixant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
BETA VULGARIS ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BETA VULGARIS ROOT JUICE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETA VULGARIS ROOT POWDER,Antioxydant,Agent fixant,Agent colorant pour cheveux,,,,,,,,,ingrédient cosmétique
BETA-ALANINE,Humectant,,,,,,,,,,,ingrédient cosmétique
BETA-ALANYL HYDROXYPROLYLDIAMINOBUTYROYL BENZYLAMIDE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETA-CAROTENE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETA-CARYOPHYLLENE,Agent masquant,Agent d'entretien de la peau,Agent parfumant,,,,,,,,,ingrédient cosmétique
BETA-GLUCAN,Agent de foisonnement,Agent d'entretien de la peau - Divers,,,,,,,,,,ingrédient cosmétique
BETA-IONOL,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BETA-IONONE,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BETA-PINENES,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BETA-SANTALOL,Agent parfumant,,,,,,,,,,,ingrédient cosmétique
BETA-SITOSTEROL,Stabilisateur d'émulsion,Agent masquant,Agent d'entretien de la peau,Agent stabilisant,,,,,,,,ingrédient cosmétique
BETAINE,Antistatique,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
BETAINE SALICYLATE,Antimicrobien,Kératolytique,,,,,,,,,,ingrédient cosmétique
BETAPHYCUS GELATINUM EXTRACT,Agent éclaircissant,,,,,,,,,,,extrait végétal
BETULA ALBA BARK EXTRACT,Agent masquant,Agent parfumant,Agent arômatisant,,,,,,,,,extrait végétal
BETULA ALBA BARK WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
BETULA ALBA BARK/LEAF EXTRACT,Astringent,Agent nettoyant,Agent apaisant,Tonifiant,,,,,,,,extrait végétal
BETULA ALBA BUD EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BETULA ALBA JUICE,Astringent,Tonifiant,,,,,,,,,,ingrédient cosmétique
BETULA ALBA LEAF,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETULA ALBA LEAF EXTRACT,Astringent,Agent nettoyant,Agent masquant,Agent d'entretien de la peau,Agent apaisant,Tonifiant,,,,,,extrait végétal
BETULA ALBA LEAF WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
BETULA ALBA OIL,Agent masquant,Agent parfumant,,,,,,,,,,huile végétale
BETULA ALBA TWIG OIL,Agent parfumant,,,,,,,,,,,huile végétale
BETULA ALLEGHANIENSIS BARK EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BETULA LENTA BARK OIL,Agent masquant,Agent parfumant,,,,,,,,,,huile végétale
BETULA LENTA TWIG EXTRACT,Agent parfumant,,,,,,,,,,,extrait végétal
BETULA PAPYRIFERA BARK EXTRACT,Antimicrobien,Antioxydant,Agent éclaircissant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,extrait végétal
BETULA PENDULA SAP,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETULA PENDULA TWIG EXTRACT,Agent parfumant,,,,,,,,,,,extrait végétal
BETULA PENDULA TWIG OIL,Agent parfumant,,,,,,,,,,,huile végétale
BETULA PENDULA WOOD POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETULA PLATYPHYLLA JAPONICA BARK EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BETULA PLATYPHYLLA JAPONICA JUICE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETULA PLATYPHYLLA JAPONICA LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BETULA PUBESCENS TWIG EXTRACT,Agent parfumant,,,,,,,,,,,extrait végétal
BETULA PUBESCENS TWIG OIL,Agent parfumant,,,,,,,,,,,huile végétale
BETULIN,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BETULINIC ACID,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BHA,Antioxydant,Agent masquant,,,,,,,,,,ingrédient cosmétique
BHT,Antioxydant,Agent masquant,,,,,,,,,,ingrédient cosmétique
BIDENS PILOSA EXTRACT,Humectant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BIDENS TRIPARTITA FLOWER/LEAF/STEM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
BIFIDA FERMENT EXTRACT,Humectant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
BIFIDA FERMENT FILTRATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIFIDA FERMENT LYSATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIFIDA/PANAX GINSENG ROOT FERMENT FILTRATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIFIDOBACTERIUM,Agent de protection de la peau,,,,,,,,,,,ingrédient cosmétique
BIFONAZOLE,Antipelliculaire,Antimicrobien,,,,,,,,,,ingrédient cosmétique
BIFURCARIA BIFURCATA EXTRACT,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,,extrait végétal
BIOFLAVONOIDS,Agent d'entretien de la peau,Agent apaisant,,,,,,,,,,ingrédient cosmétique
BIOSACCHARIDE GUM-1,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIOSACCHARIDE GUM-2,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIOSACCHARIDE GUM-3,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIOSACCHARIDE GUM-4,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
BIOTA ORIENTALIS LEAF EXTRACT,Humectant,,,,,,,,,,,extrait végétal
